Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Dur_2,nan,13.0,nan,1.0,nan,2.0,nan,24.0,nan,nan,nan,5.0,nan,nan,nan,3.0,15.0,nan,34.0,1.0,1.0,nan,6.0,1.0,2.0,nan,nan,27.0,2.0,17.0,nan,nan,18.0,1.0,nan,1.0,nan,nan,nan,nan,2.0,4.0,18.0,nan,20.0,3.0,1.0,44.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,10.0,nan,nan,nan,nan
Peak_Dur_5,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,11.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,nan,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,3.0,nan,1.0,nan,1.0,nan,5.0,nan,nan,nan,1.0,nan,nan,nan,2.0,6.0,nan,3.0,1.0,1.0,nan,4.0,1.0,1.0,nan,nan,4.0,1.0,4.0,nan,nan,7.0,1.0,nan,1.0,nan,nan,nan,nan,1.0,2.0,4.0,nan,6.0,1.0,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,3.0,nan,nan,nan,nan
Peak_Fre_5,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,2.4,681.0,18.0,138.0,60.0,77.0,36.0,2170.0,418.0,18.0,1.2,228.0,51.0,5.8,247.0,129.0,806.0,9.7,483.0,644.0,13.0,437.0,353.0,153.0,86.0,23.0,20.0,580.0,703.0,983.0,40.0,582.0,563.0,24.0,43.0,331.0,14.0,50.0,38.0,3.0,532.0,315.0,1300.0,19.0,2500.0,35.0,93.0,500.0,108.0,nan,nan,nan,nan,nan,nan,nan,nan,152.0,29.8,136.0,1140.0,177.0,6.09,228.0,77.5
SP_Tim,214.0,181.0,214.0,185.0,223.0,227.0,236.0,189.0,143.0,215.0,240.0,162.0,212.0,223.0,204.0,134.0,208.0,222.0,191.0,156.0,212.0,91.0,176.0,187.0,199.0,199.0,227.0,202.0,183.0,162.0,205.0,197.0,206.0,nan,184.0,171.0,176.0,210.0,158.0,158.0,181.0,182.0,180.0,234.0,176.0,243.0,139.0,228.0,200.0,nan,nan,nan,nan,nan,nan,nan,nan,152.0,197.0,206.0,176.0,203.0,164.0,156.0,77.0
SP_Dur,161.0,58.0,56.0,66.0,38.0,31.0,28.0,51.0,55.0,58.0,58.0,38.0,56.0,77.0,58.0,81.0,63.0,19.0,64.0,50.0,63.0,18.0,63.0,63.0,58.0,25.0,43.0,49.0,74.0,37.0,52.0,72.0,71.0,nan,73.0,74.0,49.0,39.0,57.0,178.0,70.0,55.0,77.0,31.0,92.0,28.0,39.0,59.0,81.0,nan,nan,nan,nan,nan,nan,nan,nan,79.0,69.0,72.0,64.0,37.0,123.0,159.0,264.0
SP_ROC,0.11111111111111108,0.047619047619047616,0.06833333333333333,0.07924641148325365,0.11324786324786325,0.07846153846153847,0.14736842105263162,0.06329113924050633,0.06316489361702125,0.10714285714285708,0.16666666666666663,0.038461538461538464,0.06666666666666667,0.05882352941176463,0.062499999999999965,0.05,0.04593837535014006,0.12068965517241383,0.03007688828584351,0.054093567251461985,0.03571428571428559,0.07142857142857142,0.04257246376811594,0.05970149253731349,0.05952380952380952,0.05857142857142858,0.07142857142857134,0.06060606060606061,0.04800307219662058,0.06561085972850679,0.06781609195402294,0.07142857142857142,0.04102671996633705,nan,0.053548387096774216,0.05,0.04819277108433739,0.06580086580086578,0.060975609756097456,0.05064102564102568,0.0625,0.049281521959117586,0.02703952492211838,0.046511627906976785,0.03977272727272727,0.03846153846153849,0.03389830508474576,0.032484172444980405,0.050641025641025614,nan,nan,nan,nan,nan,nan,nan,nan,0.07423117709437957,0.04716981132075472,0.04263565891472874,0.04430379746835443,0.08951805788088973,0.08333333333333326,0.07594936708860765,0.0869565217391305
DS_Mag_50,0.8,3.5,1.0,1.5,1.0,1.0,1.2,3.4,1.2,1.2,0.6,1.8,1.8,1.2,1.6,2.0,nan,0.66,12.0,2.3,1.5,2.2,2.55,1.6,1.6,nan,0.47,7.0,1.9,1.5,1.1,2.3,16.0,1.3,1.2,1.8,1.3,1.1,0.38,0.4,0.56,1.8,2.8499999999999996,0.71,4.8,1.3,1.1,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.63,0.59,1.835,6.51,0.455,0.24,0.175,0.12
DS_Mag_90,1.4,27.0,1.6,2.4,2.4,2.4,2.2,33.20000000000002,5.220000000000004,1.4,1.4,26.30000000000001,2.8,1.5,3.75,5.9300000000000015,nan,5.47000000000001,33.400000000000006,10.200000000000017,2.6,12.0,10.0,3.6400000000000032,2.930000000000001,nan,28.30000000000001,27.099999999999994,20.0,46.0,5.800000000000011,47.10000000000005,34.5,13.200000000000017,1.7400000000000007,2.7,2.0,2.2,1.9,1.65,17.0,10.0,21.0,2.1800000000000015,17.0,3.040000000000001,30.0,36.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.950000000000001,1.28,5.400000000000002,19.7,2.3,0.48400000000000004,0.253,0.18
DS_Tim,375.0,239.0,270.0,251.0,261.0,258.0,264.0,240.0,198.0,273.0,298.0,200.0,268.0,300.0,262.0,215.0,271.0,241.0,255.0,206.0,275.0,109.0,239.0,250.0,257.0,224.0,270.0,251.0,257.0,199.0,257.0,269.0,277.0,157.0,257.0,245.0,225.0,249.0,215.0,336.0,251.0,237.0,257.0,265.0,268.0,271.0,178.0,287.0,281.0,nan,nan,nan,nan,nan,nan,nan,nan,231.0,266.0,278.0,240.0,240.0,287.0,315.0,341.0
DS_Dur_WS,86.0,169.0,201.0,220.0,183.0,201.0,215.0,249.0,278.0,112.0,188.0,288.0,201.0,160.0,146.0,198.0,nan,228.0,207.0,209.0,160.0,359.0,212.0,233.0,228.0,nan,218.0,190.0,238.0,279.0,263.0,204.0,116.0,279.0,227.0,258.0,245.0,238.0,495.0,176.0,237.0,214.0,176.0,193.0,217.0,157.0,299.0,187.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,247.0,199.0,158.0,286.0,200.0,217.0,108.0,82.0
