Year,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982
DS_Dur_WS,301.0,242.0,313.0,231.0,263.0,250.0,194.0,283.0,240.0,218.0,238.0,239.0,268.0,nan,nan,nan,247.0,241.0,233.0,240.0,209.0
DS_No_Flow,236.0,109.0,215.0,158.0,196.0,86.0,126.0,22.0,108.0,97.0,129.0,44.0,49.0,nan,nan,nan,24.0,44.0,0.0,51.0,4.0
FA_Tim,nan,nan,50.0,nan,54.0,nan,nan,nan,nan,nan,nan,nan,48.0,64.0,nan,nan,nan,nan,nan,nan,44.0
FA_Mag,nan,nan,3.680552117650509,nan,23.758366109440196,nan,nan,nan,nan,nan,nan,nan,9.699729039909354,5.707977627554699,nan,nan,nan,nan,nan,nan,20.99796138318452
Wet_Tim,122.0,110.0,99.0,76.0,76.0,56.0,112.0,100.0,93.0,50.0,71.0,38.0,74.0,116.0,nan,nan,90.0,126.0,81.0,108.0,76.0
FA_Dur,nan,nan,7.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,nan,nan,nan,6.0
Wet_BFL_Mag_10,0.1,0.0,0.1,0.4,0.2,0.2,0.02,0.66,0.41800000000000004,0.53,0.05,0.16,0.74,0.94,nan,nan,0.9680000000000001,0.58,0.63,0.262,1.7800000000000002
Wet_BFL_Mag_50,9.7,3.4,0.1,0.9,0.95,2.5,0.33,36.0,4.2,1.3,0.13,4.6,2.7,6.9,nan,nan,6.2,1.25,1.9500000000000002,0.92,7.65
Wet_BFL_Dur,38.0,96.0,18.0,119.0,56.0,152.0,78.0,51.0,65.0,131.0,61.0,137.0,113.0,76.0,nan,nan,69.0,56.0,66.0,67.0,120.0
Peak_Dur_2,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001,786.4000000000001
Peak_Dur_5,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0
Peak_Dur_10,nan,2.0,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,1.0,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0
Peak_Dur_20,1.0,2.0,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
Peak_Fre_20,1.0,1.0,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0
Peak_20,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0
Peak_Dur_50,1.0,2.0,nan,1.0,nan,3.0,nan,5.0,1.0,nan,nan,1.0,1.0,nan,nan,nan,4.0,nan,3.0,nan,6.0
Peak_Fre_50,1.0,1.0,nan,1.0,nan,3.0,nan,4.0,1.0,nan,nan,1.0,1.0,nan,nan,nan,2.0,nan,3.0,nan,4.0
Peak_50,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0
Dur_2,7.0,9.0,2.0,5.0,4.0,16.0,nan,22.0,8.0,2.0,nan,17.0,9.0,8.0,nan,nan,15.0,2.0,13.0,1.0,15.0
Fre_2,3.0,5.0,1.0,4.0,1.0,7.0,nan,6.0,5.0,1.0,nan,6.0,5.0,6.0,nan,nan,6.0,1.0,2.0,1.0,5.0
High_2,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
Dur_5,17.0,26.0,2.0,20.0,7.0,39.0,nan,44.0,21.0,13.0,1.0,38.0,28.0,25.0,nan,nan,33.0,8.0,29.0,5.0,44.0
Fre_5,3.0,8.0,1.0,4.0,3.0,9.0,nan,3.0,5.0,4.0,1.0,7.0,6.0,7.0,nan,nan,6.0,3.0,5.0,2.0,10.0
High_5,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
Dur_10,31.0,52.0,3.0,29.0,17.0,71.0,nan,68.0,40.0,32.0,5.0,80.0,51.0,51.0,nan,nan,61.0,17.0,48.0,15.0,102.0
Fre_10,3.0,6.0,1.0,3.0,4.0,4.0,nan,4.0,5.0,5.0,4.0,5.0,9.0,5.0,nan,nan,10.0,4.0,5.0,3.0,9.0
High_10,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
Dur_20,60.0,102.0,7.0,67.0,52.0,124.0,8.0,105.0,89.0,79.0,14.0,113.0,124.0,98.0,nan,nan,133.0,55.0,107.0,43.0,169.0
Fre_20,2.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,nan,nan,3.0,5.0,4.0,6.0,5.0
High_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
