Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971
DS_No_Flow,0.0,0.0,0.0,24.0,40.0,0.0,0.0,0.0,11.0,36.0,75.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
FA_Tim,nan,24.0,45.0,45.0,9.0,21.0,30.0,13.0,nan,nan,7.0,22.0,13.0,11.0,28.0,15.0,nan,nan,13.0,16.0,36.0
FA_Mag,nan,18.98719119366912,47.98704355237264,44.999049439330015,6.14431218249604,4.796360054905868,27.997059473482498,18.01371654077271,nan,nan,7.988815567679502,4.602077785815609,34.99574690823322,33.98009442198811,38.99212317496301,20.998867478361714,nan,nan,17.000926077694047,115.99796765939338,40.97718969240014
Wet_Tim,37.0,83.0,57.0,105.0,84.0,69.0,126.0,112.0,94.0,110.0,31.0,121.0,110.0,32.0,60.0,36.0,43.0,41.0,98.0,82.0,50.0
FA_Dur,nan,4.0,4.0,2.0,5.0,6.0,2.0,4.0,nan,nan,0.0,4.0,3.0,7.0,6.0,3.0,nan,nan,7.0,5.0,3.0
Wet_BFL_Mag_10,52.400000000000006,65.0,36.6,30.400000000000002,29.0,35.4,33.0,63.0,30.5,32.0,13.3,18.0,11.600000000000001,33.0,29.400000000000002,44.8,42.0,25.0,261.6,45.699999999999996,50.900000000000006
Wet_BFL_Mag_50,102.0,202.0,91.0,93.0,57.0,208.0,88.0,129.5,79.0,69.0,28.0,149.0,101.0,55.0,139.0,87.0,105.0,48.0,407.0,123.5,86.0
Wet_BFL_Dur,182.0,113.0,197.0,153.0,139.0,53.0,109.0,76.0,126.0,126.0,204.0,69.0,97.0,225.0,138.0,189.0,164.0,214.0,125.0,118.0,194.0
Peak_Dur_2,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006,5894.000000000006
Peak_Dur_5,nan,nan,nan,nan,nan,2.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0,3320.0
Peak_Dur_10,1.0,nan,nan,nan,nan,2.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,1.0,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0
Peak_Dur_20,1.0,nan,nan,nan,nan,2.0,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,4.0,nan,nan
Peak_Fre_20,1.0,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,4.0,nan,nan
Peak_20,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0,2590.0
Peak_Dur_50,4.0,8.0,nan,nan,nan,11.0,1.0,13.0,nan,nan,nan,6.0,3.0,nan,5.0,nan,16.0,nan,26.0,2.0,nan
Peak_Fre_50,2.0,5.0,nan,nan,nan,3.0,1.0,5.0,nan,nan,nan,2.0,2.0,nan,3.0,nan,7.0,nan,8.0,1.0,nan
Peak_50,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0
Dur_2,5.0,12.0,1.0,nan,nan,14.0,1.0,19.0,1.0,nan,nan,9.0,4.0,nan,9.0,nan,28.0,nan,47.0,4.0,nan
Fre_2,3.0,4.0,1.0,nan,nan,2.0,1.0,5.0,1.0,nan,nan,3.0,3.0,nan,5.0,nan,10.0,nan,9.0,2.0,nan
High_2,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036,502.60000000000036
Dur_5,9.0,48.0,2.0,4.0,nan,26.0,3.0,40.0,3.0,2.0,nan,15.0,12.0,nan,30.0,3.0,78.0,nan,103.0,8.0,nan
Fre_5,4.0,7.0,2.0,4.0,nan,5.0,2.0,5.0,2.0,2.0,nan,2.0,6.0,nan,5.0,2.0,7.0,nan,2.0,2.0,nan
High_5,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0
Dur_10,26.0,101.0,8.0,19.0,4.0,69.0,8.0,71.0,6.0,6.0,1.0,26.0,44.0,2.0,67.0,9.0,119.0,nan,151.0,32.0,5.0
Fre_10,9.0,9.0,4.0,8.0,2.0,8.0,3.0,6.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,4.0,6.0,nan,6.0,6.0,4.0
High_10,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Dur_20,83.0,172.0,46.0,59.0,21.0,126.0,39.0,118.0,12.0,17.0,1.0,87.0,92.0,11.0,159.0,23.0,151.0,8.0,181.0,77.0,64.0
Fre_20,12.0,4.0,14.0,6.0,7.0,6.0,7.0,7.0,4.0,4.0,1.0,4.0,5.0,7.0,7.0,5.0,5.0,5.0,4.0,9.0,13.0
High_20,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
