Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Dur_2,2.0,5.0,nan,nan,nan,2.0,nan,10.0,3.0,nan,nan,3.0,3.0,nan,nan,nan,4.0,nan,12.0,nan,nan,nan,3.0,nan,1.0,nan,nan,7.0,nan,10.0,nan,6.0,10.0,1.0,nan,11.0,nan,nan,nan,nan,nan,nan,7.0,nan,5.0,7.0,9.0,14.0,nan,nan,nan,nan,1.0,nan,4.0,3.0,nan,2.0,nan,4.0,6.0,nan,nan,nan,nan
Peak_Dur_5,nan,nan,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,5.0,nan,1.0,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,2.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Dur_10,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,2.0,4.0,nan,nan,nan,1.0,nan,6.0,3.0,nan,nan,2.0,2.0,nan,nan,nan,4.0,nan,6.0,nan,nan,nan,3.0,nan,1.0,nan,nan,3.0,nan,3.0,nan,4.0,7.0,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,3.0,4.0,4.0,nan,nan,nan,nan,1.0,nan,3.0,2.0,nan,2.0,nan,1.0,4.0,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,1.0,3.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,935.0,400.0,nan,nan,nan,123.0,nan,3010.0,765.0,nan,nan,230.0,130.0,nan,132.0,nan,180.0,nan,1060.0,284.0,98.0,nan,494.0,144.0,198.0,nan,nan,1230.0,nan,2100.0,nan,1400.0,252.0,260.0,nan,702.0,nan,nan,nan,nan,nan,nan,237.0,nan,1130.0,326.0,1540.0,895.0,37.0,nan,nan,nan,108.0,nan,277.0,593.0,nan,350.0,nan,76.1,1410.0,nan,nan,nan,nan
SP_Tim,72.0,171.0,nan,nan,nan,149.0,nan,188.0,147.0,nan,nan,161.0,193.0,nan,196.0,nan,208.0,nan,151.0,159.0,110.0,nan,154.0,187.0,176.0,nan,nan,159.0,nan,145.0,nan,196.0,213.0,90.0,nan,170.0,nan,nan,nan,nan,nan,nan,181.0,nan,177.0,168.0,121.0,148.0,198.0,nan,nan,nan,95.0,nan,177.0,190.0,nan,151.0,nan,198.0,179.0,nan,nan,nan,nan
SP_Dur,109.0,55.0,nan,nan,nan,36.0,nan,35.0,25.0,nan,nan,33.0,24.0,nan,21.0,nan,31.0,nan,31.0,51.0,77.0,nan,56.0,31.0,46.0,nan,nan,84.0,nan,37.0,nan,40.0,48.0,137.0,nan,30.0,nan,nan,nan,nan,nan,nan,27.0,nan,28.0,73.0,32.0,26.0,29.0,nan,nan,nan,131.0,nan,24.0,36.0,nan,26.0,nan,31.0,34.0,nan,nan,nan,nan
SP_ROC,0.1485294117647059,0.08888888888888889,nan,nan,nan,0.0625,nan,0.07692307692307693,0.125,nan,nan,0.1111111111111111,0.18181818181818182,nan,0.1875,nan,0.12195121951219512,nan,0.07062733693394266,0.21739130434782608,0.10526315789473684,nan,0.0851449275362319,0.11399711399711401,0.12500000000000003,nan,nan,0.08333333333333333,nan,0.08450704225352113,nan,0.08333333333333333,0.06557377049180328,0.08333333333333323,nan,0.08257610177192184,nan,nan,nan,nan,nan,nan,0.08333333333333333,nan,0.05718954248366013,0.1111111111111111,0.0425531914893617,0.06969486823855756,0.153125,nan,nan,nan,0.1649484536082474,nan,0.09821428571428566,0.09327616206810838,nan,0.06896551724137923,nan,0.0662623011304,0.06756756756756756,nan,nan,nan,nan
DS_Mag_50,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
DS_Mag_90,0.20999999999999946,nan,nan,nan,nan,nan,nan,6.2,nan,nan,nan,0.2,nan,nan,nan,nan,nan,nan,7.2,0.0,nan,nan,0.0,0.24,nan,nan,nan,nan,nan,nan,nan,4.05,1.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.68,0.06,11.0,39.0,nan,nan,nan,nan,nan,nan,3.4699999999999998,nan,nan,nan,nan,0.16899999999999948,nan,nan,nan,nan,nan
DS_Tim,181.0,226.0,nan,nan,nan,185.0,nan,223.0,172.0,nan,nan,194.0,217.0,nan,217.0,nan,239.0,nan,182.0,210.0,187.0,nan,210.0,218.0,222.0,nan,nan,243.0,nan,182.0,nan,236.0,261.0,227.0,nan,200.0,nan,nan,nan,nan,nan,nan,208.0,nan,205.0,241.0,153.0,174.0,227.0,nan,nan,nan,226.0,nan,201.0,226.0,nan,177.0,nan,229.0,213.0,nan,nan,nan,nan
DS_Dur_WS,270.0,nan,nan,nan,nan,nan,nan,270.0,nan,nan,nan,282.0,nan,nan,nan,nan,nan,nan,281.0,211.0,nan,nan,235.0,270.0,nan,nan,nan,nan,nan,nan,nan,206.0,151.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,272.0,191.0,311.0,300.0,nan,nan,nan,nan,nan,nan,246.0,nan,nan,nan,nan,220.0,nan,nan,nan,nan,nan
